fiscal_year,contracting_agency_name,contracting_office_name,dollars_obligated,funding_office_name,psc_description,psc,vendor_name
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,1400.67,DLA TROOP SUPPORT,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",6515,"CARDINAL HEALTH 200, LLC"
FY2021Q4,DEPT OF THE NAVY,WALTER REED NATIONAL,4336.0,WALTER REED NATIONAL,BOOKS AND PAMPHLETS,7610,DERMATOLOGIC LAB & SUPPLY INC
FY2020Q2,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,3075.84,DLA TROOP SUPPORT,"HOSPITAL FURNITURE, EQUIPMENT, UTENSILS, AND SUPPLIES",6530,"ARTHREX, INC."
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,63.95,DLA TROOP SUPPORT,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",6515,"CARDINAL HEALTH 200, LLC"
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,19354.34,DLA TROOP SUPPORT,DAIRY FOODS AND EGGS,8910,"US FOODS, INC."
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,146.56,DLA TROOP SUPPORT,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",6515,"CARDINAL HEALTH 200, LLC"
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,634.41,DLA TROOP SUPPORT,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",6515,"CARDINAL HEALTH 200, LLC"
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,445.72,DLA TROOP SUPPORT,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",6515,"CARDINAL HEALTH 200, LLC"
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,1402.0,DLA TROOP SUPPORT,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",6515,"CARDINAL HEALTH 200, LLC"
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,362.18,DLA TROOP SUPPORT,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",6515,"CARDINAL HEALTH 200, LLC"
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,296.4,DLA TROOP SUPPORT,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",6515,"CARDINAL HEALTH 200, LLC"
FY2021Q2,DEPT OF THE ARMY,W072 ENDIST CHICAGO,994891.0,W072 ENDIST CHICAGO,MAINT-REP-ALT/TUNNELS-SUBSURF STRUC,Z223,"JAY DEE CONTRACTORS, INC."
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,248.04,DLA TROOP SUPPORT,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",6515,"CARDINAL HEALTH 200, LLC"
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,459.8,DLA TROOP SUPPORT,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",6515,"CARDINAL HEALTH 200, LLC"
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,22.85,DLA TROOP SUPPORT,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",6515,"CARDINAL HEALTH 200, LLC"
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,319.5,DLA TROOP SUPPORT,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",6515,"CARDINAL HEALTH 200, LLC"
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,119.56,DLA TROOP SUPPORT,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",6515,"CARDINAL HEALTH 200, LLC"
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,79.87,DLA TROOP SUPPORT,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",6515,"CARDINAL HEALTH 200, LLC"
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,25.53,DLA TROOP SUPPORT,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",6515,"CARDINAL HEALTH 200, LLC"
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,1605.12,DLA TROOP SUPPORT,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",6515,"CARDINAL HEALTH 200, LLC"
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,37.62,DLA TROOP SUPPORT,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",6515,"CARDINAL HEALTH 200, LLC"
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,234.47,DLA TROOP SUPPORT,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",6515,"CARDINAL HEALTH 200, LLC"
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,20.12,DLA TROOP SUPPORT,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",6515,"CARDINAL HEALTH 200, LLC"
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,1326.75,DLA TROOP SUPPORT,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",6515,"CARDINAL HEALTH 200, LLC"
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,253.14,DLA TROOP SUPPORT,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",6515,"CARDINAL HEALTH 200, LLC"
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,4.52,DLA TROOP SUPPORT,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",6515,"CARDINAL HEALTH 200, LLC"
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,424.8,DLA TROOP SUPPORT,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",6515,"CARDINAL HEALTH 200, LLC"
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,1285.11,DLA TROOP SUPPORT,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",6515,"CARDINAL HEALTH 200, LLC"
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,42.22,DLA TROOP SUPPORT,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",6515,"CARDINAL HEALTH 200, LLC"
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,54.57,DLA TROOP SUPPORT,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",6515,"CARDINAL HEALTH 200, LLC"
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,153.27,DLA TROOP SUPPORT,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",6515,"CARDINAL HEALTH 200, LLC"
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,48828.48,DLA TROOP SUPPORT,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",6515,"CARDINAL HEALTH 200, LLC"
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,14340.55,DLA TROOP SUPPORT,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",6515,"CARDINAL HEALTH 200, LLC"
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,27889.72,DLA TROOP SUPPORT,DAIRY FOODS AND EGGS,8910,"US FOODS, INC."
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,12421.77,DLA TROOP SUPPORT,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",6515,"CARDINAL HEALTH 200, LLC"
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,17864.82,DLA TROOP SUPPORT,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",6515,"CARDINAL HEALTH 200, LLC"
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,2117.36,DLA TROOP SUPPORT,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",6515,"CARDINAL HEALTH 200, LLC"
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,1395.94,DLA TROOP SUPPORT,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",6515,"CARDINAL HEALTH 200, LLC"
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,2156.91,DLA TROOP SUPPORT,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",6515,"CARDINAL HEALTH 200, LLC"
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,1289.33,DLA TROOP SUPPORT,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",6515,"CARDINAL HEALTH 200, LLC"
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,635.25,DLA TROOP SUPPORT,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",6515,"CARDINAL HEALTH 200, LLC"
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,408.17,DLA TROOP SUPPORT,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",6515,"CARDINAL HEALTH 200, LLC"
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,24687.12,DLA TROOP SUPPORT,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",6515,"CARDINAL HEALTH 200, LLC"
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,17906.32,DLA TROOP SUPPORT,DAIRY FOODS AND EGGS,8910,"US FOODS, INC."
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,21397.26,DLA TROOP SUPPORT,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",6515,"CARDINAL HEALTH 200, LLC"
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,884.9,DLA TROOP SUPPORT,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",6515,"CARDINAL HEALTH 200, LLC"
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,754.56,DLA TROOP SUPPORT,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",6515,"CARDINAL HEALTH 200, LLC"
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,928.6,DLA TROOP SUPPORT,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",6515,"CARDINAL HEALTH 200, LLC"
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,7611.48,DLA TROOP SUPPORT,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",6515,"CARDINAL HEALTH 200, LLC"
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,114.0,DLA TROOP SUPPORT,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",6515,"CARDINAL HEALTH 200, LLC"
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,28.31,DLA TROOP SUPPORT,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",6515,"CARDINAL HEALTH 200, LLC"
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,257.73,DLA TROOP SUPPORT,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",6515,"CARDINAL HEALTH 200, LLC"
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,172.56,DLA TROOP SUPPORT,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",6515,"CARDINAL HEALTH 200, LLC"
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,202.56,DLA TROOP SUPPORT,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",6515,"CARDINAL HEALTH 200, LLC"
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,480.2,DLA TROOP SUPPORT,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",6515,"CARDINAL HEALTH 200, LLC"
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,142.81,DLA TROOP SUPPORT,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",6515,"CARDINAL HEALTH 200, LLC"
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,31.8,DLA TROOP SUPPORT,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",6515,"CARDINAL HEALTH 200, LLC"
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,3871.14,DLA TROOP SUPPORT,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",6515,"CARDINAL HEALTH 200, LLC"
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,81.68,DLA TROOP SUPPORT,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",6515,"CARDINAL HEALTH 200, LLC"
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,2285.94,DLA TROOP SUPPORT,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",6515,"CARDINAL HEALTH 200, LLC"
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,177.6,DLA TROOP SUPPORT,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",6515,"CARDINAL HEALTH 200, LLC"
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,20373.6,DLA TROOP SUPPORT,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",6515,"CARDINAL HEALTH 200, LLC"
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,6888.22,DLA TROOP SUPPORT,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",6515,"CARDINAL HEALTH 200, LLC"
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,421.85,DLA TROOP SUPPORT,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",6515,"CARDINAL HEALTH 200, LLC"
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,987.36,DLA TROOP SUPPORT,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",6515,"CARDINAL HEALTH 200, LLC"
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,820.8,DLA TROOP SUPPORT,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",6515,"CARDINAL HEALTH 200, LLC"
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,75.75,DLA TROOP SUPPORT,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",6515,"CARDINAL HEALTH 200, LLC"
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,10523.52,DLA TROOP SUPPORT,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",6515,"CARDINAL HEALTH 200, LLC"
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,37.65,DLA TROOP SUPPORT,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",6515,"CARDINAL HEALTH 200, LLC"
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,613.2,DLA TROOP SUPPORT,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",6515,"CARDINAL HEALTH 200, LLC"
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,613.2,DLA TROOP SUPPORT,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",6515,"CARDINAL HEALTH 200, LLC"
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,254.72,DLA TROOP SUPPORT,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",6515,"CARDINAL HEALTH 200, LLC"
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,613.2,DLA TROOP SUPPORT,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",6515,"CARDINAL HEALTH 200, LLC"
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,183.07,DLA TROOP SUPPORT,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",6515,"CARDINAL HEALTH 200, LLC"
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,436.04,DLA TROOP SUPPORT,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",6515,"CARDINAL HEALTH 200, LLC"
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,320.97,DLA TROOP SUPPORT,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",6515,"CARDINAL HEALTH 200, LLC"
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,120.16,DLA TROOP SUPPORT,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",6515,"CARDINAL HEALTH 200, LLC"
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,181.28,DLA TROOP SUPPORT,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",6515,"CARDINAL HEALTH 200, LLC"
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,135.7,DLA TROOP SUPPORT,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",6515,"CARDINAL HEALTH 200, LLC"
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,3775.63,DLA TROOP SUPPORT,DAIRY FOODS AND EGGS,8910,"US FOODS, INC."
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,963.4,DLA TROOP SUPPORT,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",6515,"CARDINAL HEALTH 200, LLC"
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,698.78,DLA TROOP SUPPORT,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",6515,"CARDINAL HEALTH 200, LLC"
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,638.83,DLA TROOP SUPPORT,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",6515,"CARDINAL HEALTH 200, LLC"
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,126.6,DLA TROOP SUPPORT,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",6515,"CARDINAL HEALTH 200, LLC"
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,149.85,DLA TROOP SUPPORT,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",6515,"CARDINAL HEALTH 200, LLC"
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,261.25,DLA TROOP SUPPORT,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",6515,"CARDINAL HEALTH 200, LLC"
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,1717.02,DLA TROOP SUPPORT,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",6515,"CARDINAL HEALTH 200, LLC"
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,2716.14,DLA TROOP SUPPORT,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",6515,"CARDINAL HEALTH 200, LLC"
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,4811.04,DLA TROOP SUPPORT,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",6515,"CARDINAL HEALTH 200, LLC"
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,12897.86,DLA TROOP SUPPORT,DAIRY FOODS AND EGGS,8910,"US FOODS, INC."
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,75.47,DLA TROOP SUPPORT,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",6515,"CARDINAL HEALTH 200, LLC"
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,283.62,DLA TROOP SUPPORT,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",6515,"CARDINAL HEALTH 200, LLC"
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,364.64,DLA TROOP SUPPORT,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",6515,"CARDINAL HEALTH 200, LLC"
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,1452.84,DLA TROOP SUPPORT,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",6515,"CARDINAL HEALTH 200, LLC"
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,1988.0,DLA TROOP SUPPORT,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",6515,"CARDINAL HEALTH 200, LLC"
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,2431.8,DLA TROOP SUPPORT,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",6515,"CARDINAL HEALTH 200, LLC"
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,621.6,DLA TROOP SUPPORT,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",6515,"CARDINAL HEALTH 200, LLC"
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,138.68,DLA TROOP SUPPORT,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",6515,"OWENS & MINOR DISTRIBUTION, INC."
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,4584.25,DLA TROOP SUPPORT,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",6515,"OWENS & MINOR DISTRIBUTION, INC."
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,22.62,DLA TROOP SUPPORT,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",6515,"OWENS & MINOR DISTRIBUTION, INC."
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,456.51,DLA TROOP SUPPORT,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",6515,"OWENS & MINOR DISTRIBUTION, INC."
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,37.32,DLA TROOP SUPPORT,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",6515,"OWENS & MINOR DISTRIBUTION, INC."
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,112.92,DLA TROOP SUPPORT,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",6515,"OWENS & MINOR DISTRIBUTION, INC."
FY2020Q2,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,40.75,DLA TROOP SUPPORT,LABORATORY EQUIPMENT AND SUPPLIES,6640,"HENRY SCHEIN, INC."
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,152.49,DLA TROOP SUPPORT,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",6515,"OWENS & MINOR DISTRIBUTION, INC."
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,2.08,DLA TROOP SUPPORT,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",6515,"OWENS & MINOR DISTRIBUTION, INC."
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,64.12,DLA TROOP SUPPORT,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",6515,"OWENS & MINOR DISTRIBUTION, INC."
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,205.5,DLA TROOP SUPPORT,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",6515,"OWENS & MINOR DISTRIBUTION, INC."
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,105.52,DLA TROOP SUPPORT,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",6515,"OWENS & MINOR DISTRIBUTION, INC."
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,347.2,DLA TROOP SUPPORT,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",6515,"OWENS & MINOR DISTRIBUTION, INC."
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,214.48,DLA TROOP SUPPORT,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",6515,"OWENS & MINOR DISTRIBUTION, INC."
FY2016Q3,DEFENSE LOGISTICS AGENCY,DLA TROOP SUPPORT,155.95,DLA TROOP SUPPORT,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",6515,"OWENS & MINOR DISTRIBUTION, INC."
